Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
35,0.0,1.0,952.0,952.0,14.0,952.0,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
36,0.0,1.0,976.0,976.0,24.0,976.0,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
37,0.0,1.0,1028.0,1028.0,52.0,1028.0,1.0,,,0.0,,,,,,,,,,,,,,,,0.5148012122030814,0.42792094166684,1.0,0.0,,,,
38,6.0,0.0,1052.0,1052.0,24.0,1052.0,0.9999784000000008,0.0,0.0,0.0,,,,0.0013585773485829122,0.001557326100679946,0.0044808583334088326,7.630068284925073e-05,0.0001,0.0,0.0001,0.0001,0.04355298,0.044597708,0.14006573,0.010737108,0.0,0.0,0.0,0.0,,,,
39,12.0,0.0,1076.0,1076.0,24.0,1076.0,0.9999568000000014,0.0,0.0,0.0,,,,0.001379746405291371,0.001481591345748834,0.004292210098356009,0.0002180017763748765,0.0001,0.0,0.0001,0.0001,0.03463274,0.010585307,0.046889062999999995,0.02104537,0.0,0.0,0.0,0.0,,,,
40,18.0,0.0,1100.0,1100.0,24.0,1100.0,0.999935200000002,0.0,0.0,0.0,,,,5.675137314635018e-05,4.496529997316748e-05,0.0001505700929556042,2.41736343014054e-05,0.0001,0.0,0.0001,0.0001,0.011389858999999999,0.0065883202,0.024267377000000003,0.005546934,0.0,0.0,0.0,0.0,,,,
41,36.0,0.0,1170.0,1170.0,70.0,1170.0,0.9998722000000042,1.0,1.0,0.0,,,,0.0012357957471572768,0.0016771391162950745,0.005590100772678852,2.5669018214102834e-05,0.0001,0.0,0.0001,0.0001,0.013670389,0.009802926,0.04159862,0.0032211936,0.4632442156281665,0.4189166060043126,1.0,0.0,,,,
42,42.0,0.0,1194.0,1194.0,24.0,1194.0,0.9998506000000048,0.0,0.0,0.0,,,,0.0013019906382396587,0.0010456516685231432,0.003080722177401185,3.430690412642434e-05,0.0001,0.0,0.0001,0.0001,0.01513967,0.0070383064,0.02896132,0.007414817,0.0,0.0,0.0,0.0,,,,
43,48.0,0.0,1218.0,1218.0,24.0,1218.0,0.9998290000000056,0.0,0.0,0.0,,,,0.0026702724280767143,0.0012376580230782756,0.004906353540718556,0.0014201131416484716,0.0001,0.0,0.0001,0.0001,0.016228285,0.008221286,0.028443895,0.006561651,0.0,0.0,0.0,0.0,,,,
44,54.0,0.0,1242.0,1242.0,24.0,1242.0,0.9998074000000065,0.0,0.0,0.0,,,,0.0019975344694103114,0.0016319175082502321,0.004758832510560751,0.00019757087284233418,0.0001,0.0,0.0001,0.0001,0.015517133999999998,0.0045472323,0.022106083,0.009902997,0.0,0.0,0.0,0.0,,,,
45,60.0,0.0,1266.0,1266.0,24.0,1266.0,0.9997858000000072,0.0,0.0,0.0,,,,0.0029061460178733487,0.0024516713266746603,0.007971117272973059,0.0002673594572115689,0.0001,0.0,0.0001,0.0001,0.02080609,0.008111455,0.036884673,0.014693951,0.0,0.0,0.0,0.0,,,,
46,84.0,0.0,1364.0,1364.0,98.0,1364.0,0.99969760000001,2.0,2.0,0.0,,,,0.002553221302756962,0.0017042742947499835,0.006949633359909058,5.0811446271836764e-05,0.0001,0.0,0.0001,0.0001,0.017461538000000002,0.0068880925,0.03127838,0.009092753,0.6233812903884846,0.5116302936907763,1.5989560064661612,0.0,,,,
47,90.0,0.0,1388.0,1388.0,24.0,1388.0,0.9996760000000108,0.0,0.0,0.0,,,,0.0018246025477613632,0.0009783337321211383,0.003562725847586989,0.000188414502190426,0.0001,0.0,0.0001,0.0001,0.014496971,0.002938352,0.018613799,0.009941901,0.0,0.0,0.0,0.0,,,,
48,96.0,0.0,1412.0,1412.0,24.0,1412.0,0.9996544000000114,0.0,0.0,0.0,,,,0.003267781483979585,0.002058129517676453,0.005436517298221588,0.00013534611207433045,0.0001,0.0,0.0001,0.0001,0.018057128000000002,0.007701662,0.032787044,0.011153086000000001,0.0,0.0,0.0,0.0,,,,
49,102.0,0.0,1436.0,1436.0,24.0,1436.0,0.999632800000012,0.0,0.0,0.0,,,,0.0030875180964358147,0.0017702503122808426,0.006706324871629477,0.0018303955439478161,0.0001,0.0,0.0001,0.0001,0.017327247,0.011008448999999998,0.03591036,0.004872201,0.0,0.0,0.0,0.0,,,,
50,108.0,0.0,1460.0,1460.0,24.0,1460.0,0.9996112000000128,0.0,0.0,0.0,,,,0.004260264899736892,0.0024973322217284205,0.007827956229448318,0.0001244660234078765,0.0001,0.0,0.0001,0.0001,0.02068338,0.00934172,0.040791582,0.013231778500000001,0.0,0.0,0.0,0.0,,,,
51,114.0,0.0,1484.0,1484.0,24.0,1484.0,0.9995896000000136,0.0,0.0,0.0,,,,0.003236496287475651,0.00256323011602212,0.008200113661587238,0.0006671492592431606,0.0001,0.0,0.0001,0.0001,0.029698537999999997,0.010750731999999999,0.04448949,0.011534714,0.0,0.0,0.0,0.0,,,,
52,120.0,0.0,1508.0,1508.0,24.0,1508.0,0.9995680000000142,0.0,0.0,0.0,,,,0.003527626550445954,0.0018451739381267168,0.005320790223777294,0.0004225665470585227,0.0001,0.0,0.0001,0.0001,0.020313732,0.0070925513,0.031586293,0.010187578000000001,0.0,0.0,0.0,0.0,,,,
53,126.0,0.0,1532.0,1532.0,24.0,1532.0,0.9995464000000148,0.0,0.0,0.0,,,,0.0030121130985207856,0.0009005447811644582,0.004387723281979561,0.0017888316651806235,0.0001,0.0,0.0001,0.0001,0.015428096,0.004420558,0.022994945,0.010360052,0.0,0.0,0.0,0.0,,,,
54,132.0,0.0,1556.0,1556.0,24.0,1556.0,0.9995248000000156,0.0,0.0,0.0,,,,0.0028697049613886825,0.0024505868942218717,0.006330908741801977,1.8771916074911126e-05,0.0001,0.0,0.0001,0.0001,0.018171461,0.014359496999999999,0.04339737,0.004298418,0.0,0.0,0.0,0.0,,,,
55,138.0,0.0,1580.0,1580.0,24.0,1580.0,0.9995032000000164,0.0,0.0,0.0,,,,0.0018131180067939567,0.0017787645184122358,0.005365340039134026,2.039470746240113e-05,0.0001,0.0,0.0001,0.0001,0.012361613,0.008759509,0.030976508,0.004307971,0.0,0.0,0.0,0.0,,,,
56,144.0,0.0,1604.0,1604.0,24.0,1604.0,0.9994816000000172,0.0,0.0,0.0,,,,0.0024149809420729675,0.0012524933547430207,0.003667344804853201,9.10379458218813e-05,0.0001,0.0,0.0001,0.0001,0.014178880500000001,0.0024660642,0.0188826,0.011776874,0.0,0.0,0.0,0.0,,,,
57,150.0,0.0,1628.0,1628.0,24.0,1628.0,0.9994600000000178,0.0,0.0,0.0,,,,0.002439462832019975,0.0008486958629201843,0.0037936610169708724,0.0017283878987655046,0.0001,0.0,0.0001,0.0001,0.013945596999999999,0.0044317152,0.022727083,0.009505224,0.0,0.0,0.0,0.0,,,,
58,156.0,0.0,1652.0,1652.0,24.0,1652.0,0.9994384000000184,0.0,0.0,0.0,,,,0.001344657442435467,0.0013158569699936516,0.003682193113490939,0.00013245655281934887,0.0001,0.0,0.0001,0.0001,0.014918458,0.0023813043,0.018457156000000002,0.011387432,0.0,0.0,0.0,0.0,,,,
59,160.0,0.0,1666.0,1666.0,14.0,1666.0,0.9994258000000188,0.0,0.0,0.0,,,,0.002199265663875849,0.0013982480858751214,0.0034776886459439997,7.262439612532035e-05,0.0001,0.0,0.0001,0.0001,0.013884622,0.0036224814,0.019554688,0.010689187,0.0,0.0,0.0,0.0,,,,
60,166.0,0.0,1690.0,1690.0,24.0,1690.0,0.9994042000000196,0.0,0.0,0.0,,,,0.0021456819013110358,0.0021185242316707643,0.005339018069207668,7.188330346252769e-05,0.0001,0.0,0.0001,0.0001,0.015328828999999999,0.0037480346,0.022749738999999998,0.011480806000000001,0.0,0.0,0.0,0.0,,,,
61,172.0,0.0,1714.0,1714.0,24.0,1714.0,0.9993826000000204,0.0,0.0,0.0,,,,0.002489590988261625,0.0012217929172328155,0.0036781108938157563,0.0002751378924585879,0.0001,0.0,0.0001,0.0001,0.013710593,0.0036399159999999996,0.021570954,0.010485846000000002,0.0,0.0,0.0,0.0,,,,
62,178.0,0.0,1738.0,1738.0,24.0,1738.0,0.999361000000021,0.0,0.0,0.0,,,,0.003427940687591521,0.0024784521586921145,0.00688138185068965,0.00017828037380240858,0.0001,0.0,0.0001,0.0001,0.019967363999999998,0.007566496999999999,0.03373667,0.011535597,0.0,0.0,0.0,0.0,,,,
63,195.0,0.0,1808.0,1808.0,70.0,1808.0,0.9992980000000232,1.0,1.0,0.0,,,,0.0029251117444158915,0.0019839559240654977,0.008334677666425705,0.00015657101175747812,0.0001,0.0,0.0001,0.0001,0.01734864,0.0076298914,0.04403709,0.009286164,0.4632442156281665,0.4189166060043126,1.0,0.0,,,,
64,204.0,0.0,1844.0,1844.0,36.0,1844.0,0.9992656000000242,1.0,1.0,0.0,,,,0.002479515336744953,0.0019827146765805433,0.005250514484941959,0.0001132416145992465,0.0001,0.0,0.0001,0.0001,0.016233087,0.004235969,0.024316145,0.010346061,0.3887267926630874,0.4606901993142513,1.0,0.0,,,,
65,210.0,0.0,1868.0,1868.0,24.0,1868.0,0.9992440000000248,0.0,0.0,0.0,,,,0.00184098018022875,0.0009848888729094532,0.0035206531174480915,0.00012120965402573347,0.0001,0.0,0.0001,0.0001,0.011190496000000001,0.0030633889,0.014916265,0.007124261,0.0,0.0,0.0,0.0,,,,
66,216.0,0.0,1892.0,1892.0,24.0,1892.0,0.9992224000000256,0.0,0.0,0.0,,,,0.002468756771122571,0.0013285997135027738,0.0037421011365950103,8.708123641554266e-05,0.0001,0.0,0.0001,0.0001,0.014997456999999999,0.0053421413000000004,0.025466693999999998,0.009571643000000001,0.0,0.0,0.0,0.0,,,,
67,229.0,0.0,1944.0,1944.0,52.0,1944.0,0.9991756000000273,1.0,1.0,0.0,,,,0.001751833966409322,0.0013065854099051654,0.004727122839540243,6.115732685429975e-05,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.013456793,0.0035620509,0.02135354,0.009945954,0.5148012122030814,0.42792094166684,1.0,0.0,,,,
68,235.0,0.0,1968.0,1968.0,24.0,1968.0,0.999154000000028,0.0,0.0,0.0,,,,0.0016062808584441275,0.001987185336807134,0.005594111047685146,1.1826752597698942e-05,0.0001,0.0,0.0001,0.0001,0.01311395,0.010253406,0.033792574,0.0027170646999999997,0.0,0.0,0.0,0.0,,,,
69,249.0,0.0,2022.0,2022.0,54.0,2022.0,0.9991054000000296,1.0,1.0,0.0,,,,0.0027165381647396964,0.002251172950452134,0.008144835010170938,1.5101642929948865e-05,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.016480757,0.010202522,0.03794157,0.0027258829999999997,0.5092956741521227,0.4267174441531693,1.0,0.0,,,,
70,255.0,0.0,2046.0,2046.0,24.0,2046.0,0.9990838000000302,0.0,0.0,0.0,,,,0.003805841130088083,0.002512591966899257,0.008104823529720306,0.0002012529002968222,0.0001,0.0,0.0001,0.0001,0.021185462999999998,0.00684093,0.033843815,0.01346736,0.0,0.0,0.0,0.0,,,,
71,257.0,0.0,2056.0,2056.0,10.0,2056.0,0.9990748000000303,0.0,0.0,0.0,,,,0.0028303827857598662,0.0007441815687343477,0.003574564354494214,0.0020862012170255184,0.0001,0.0,0.0001,0.0001,0.01621955,0.0021554413000000002,0.018374993,0.01406411,0.0,0.0,0.0,0.0,,,,
72,263.0,0.0,2080.0,2080.0,24.0,2080.0,0.9990532000000312,0.0,0.0,0.0,,,,0.0026395757255765298,0.0011499499931596875,0.004733142908662558,0.0017081155674532054,0.0001,0.0,0.0001,0.0001,0.015866524,0.0019304010999999998,0.018241847,0.012877272,0.0,0.0,0.0,0.0,,,,
73,269.0,0.0,2104.0,2104.0,24.0,2104.0,0.999031600000032,0.0,0.0,0.0,,,,0.002099943759579522,0.0010550518123920289,0.0034523182548582554,0.00020519658573903143,0.0001,0.0,0.0001,0.0001,0.016790317,0.0028882541,0.021255532,0.012455083999999998,0.0,0.0,0.0,0.0,,,,
74,287.0,0.0,2177.0,2177.0,73.0,2177.0,0.9989659000000342,1.0,1.0,0.0,,,,0.002975204714756627,0.0020610282606643112,0.008259870111942291,5.830492955283262e-05,0.0001,0.0,0.0001,0.0001,0.01660286,0.0076122483999999995,0.036598900000000004,0.005189685,0.4716996978436384,0.4122482482781703,1.0,0.0,,,,
75,300.0,0.0,2229.0,2229.0,52.0,2229.0,0.9989191000000356,1.0,1.0,0.0,,,,0.002889255603804486,0.002102422515865013,0.006668957881629467,8.695422729942948e-05,0.0001,0.0,0.0001,0.0001,0.017581311999999998,0.0058175195,0.027165428,0.011017441999999999,0.5148012122030814,0.42792094166684,1.0,0.0,,,,
76,319.0,0.0,2304.0,2304.0,75.0,2304.0,0.9988516000000378,1.0,1.0,0.0,,,,0.0027811171215338013,0.0023656206385247857,0.009983295574784279,0.00016323759336955845,0.0001,0.0,0.0001,0.0001,0.017102528,0.009988152,0.049317528,0.00686188,0.4678631621754634,0.4108768982670873,1.0,0.0,,,,
77,325.0,0.0,2328.0,2328.0,24.0,2328.0,0.9988300000000384,0.0,0.0,0.0,,,,0.0035599353529202436,0.0013588967416229365,0.005241475068032742,0.0018761934479698534,0.0001,0.0,0.0001,0.0001,0.013839048,0.004809913,0.021212707999999997,0.0070555466,0.0,0.0,0.0,0.0,,,,
78,331.0,0.0,2352.0,2352.0,24.0,2352.0,0.9988084000000392,0.0,0.0,0.0,,,,0.002905987251627569,0.0019328369158924663,0.006517902482300997,0.0002546696341596544,0.0001,0.0,0.0001,0.0001,0.017565899,0.0073894043,0.032637667,0.01013312,0.0,0.0,0.0,0.0,,,,
79,337.0,0.0,2376.0,2376.0,24.0,2376.0,0.99878680000004,0.0,0.0,0.0,,,,0.002276136324023052,0.0011607077175351257,0.003418681211769581,0.00019371787493582812,0.0001,0.0,0.0001,0.0001,0.012865598,0.0021785183,0.01728007,0.010387968000000001,0.0,0.0,0.0,0.0,,,,
80,350.0,0.0,2428.0,2428.0,52.0,2428.0,0.9987400000000416,1.0,1.0,0.0,,,,0.003419198485342069,0.0022774259702446967,0.009484486654400827,0.00015387794701382518,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.016155269,0.0100901965,0.04902724,0.009454071999999999,0.5148012122030814,0.42792094166684,1.0,0.0,,,,
81,356.0,0.0,2452.0,2452.0,24.0,2452.0,0.9987184000000422,0.0,0.0,0.0,,,,0.002963594587830206,0.0018690862621720534,0.006469843909144402,0.0005136065883561969,0.0001,0.0,0.0001,0.0001,0.01991888,0.00642174,0.029385707999999996,0.010657038,0.0,0.0,0.0,0.0,,,,
82,362.0,0.0,2476.0,2476.0,24.0,2476.0,0.9986968000000428,0.0,0.0,0.0,,,,0.0034369191659304,0.0020097861960582174,0.0067688380368053904,0.0005020089447498323,0.0001,0.0,0.0001,0.0001,0.021285735,0.0068058264,0.029061063999999998,0.01040457,0.0,0.0,0.0,0.0,,,,
83,368.0,0.0,2500.0,2500.0,24.0,2500.0,0.9986752000000436,0.0,0.0,0.0,,,,0.002743896387983113,0.0015118922642605493,0.005105840973556043,0.0016105774557217956,0.0001,0.0,0.0001,0.0001,0.012152761000000002,0.007227023000000001,0.02575512,0.0059703975,0.0,0.0,0.0,0.0,,,,
84,374.0,0.0,2524.0,2524.0,24.0,2524.0,0.9986536000000444,0.0,0.0,0.0,,,,0.0028407073890169463,0.0010644822992780397,0.004564694128930569,0.001785543863661587,0.0001,0.0,0.0001,0.0001,0.014649148,0.005234682,0.022547739,0.009548038,0.0,0.0,0.0,0.0,,,,
85,380.0,0.0,2548.0,2548.0,24.0,2548.0,0.998632000000045,0.0,0.0,0.0,,,,0.0022928318285266873,0.002534477033624293,0.006435001734644175,0.00013643002603203058,0.0001,0.0,0.0001,0.0001,0.01770272,0.006068715400000001,0.02889228,0.010482932,0.0,0.0,0.0,0.0,,,,
86,386.0,0.0,2572.0,2572.0,24.0,2572.0,0.9986104000000458,0.0,0.0,0.0,,,,0.0034398752419898906,0.0015610853301335885,0.006528687197715044,0.0018138616578653453,0.0001,0.0,0.0001,0.0001,0.013199762,0.00461023,0.023225363,0.009152651,0.0,0.0,0.0,0.0,,,,
87,392.0,0.0,2596.0,2596.0,24.0,2596.0,0.9985888000000464,0.0,0.0,0.0,,,,0.003280567393327753,0.0011652431660999574,0.0052573252469301215,0.0017976786475628612,0.0001,0.0,0.0001,0.0001,0.015101441,0.0027957624,0.018845096000000002,0.010556089,0.0,0.0,0.0,0.0,,,,
88,398.0,0.0,2620.0,2620.0,24.0,2620.0,0.9985672000000472,0.0,0.0,0.0,,,,0.0028471576127534113,0.0006006730166104437,0.003413555212318897,0.001989833079278469,0.0001,0.0,0.0001,0.0001,0.014285195,0.0031482647,0.018425606,0.010625939,0.0,0.0,0.0,0.0,,,,
89,404.0,0.0,2644.0,2644.0,24.0,2644.0,0.998545600000048,0.0,0.0,0.0,,,,0.0033128587286531306,0.0024610081115181122,0.007769599556922913,0.00020909760496579108,0.0001,0.0,0.0001,0.0001,0.01761732,0.008058451,0.03387795,0.00948159,0.0,0.0,0.0,0.0,,,,
90,410.0,0.0,2668.0,2668.0,24.0,2668.0,0.9985240000000486,0.0,0.0,0.0,,,,0.0015260574170194257,0.0011267861511594266,0.0034030554816126823,0.00013821596803609282,0.0001,0.0,0.0001,0.0001,0.012757303999999999,0.0015421779000000001,0.014674952,0.009998673000000001,0.0,0.0,0.0,0.0,,,,
91,416.0,0.0,2692.0,2692.0,24.0,2692.0,0.9985024000000492,0.0,0.0,0.0,,,,0.002863238996724249,0.002478690195999879,0.006715056486427784,3.7680540117435164e-05,0.0001,0.0,0.0001,0.0001,0.017240062,0.01086465,0.03737201,0.006385025600000001,0.0,0.0,0.0,0.0,,,,
92,422.0,0.0,2716.0,2716.0,24.0,2716.0,0.99848080000005,0.0,0.0,0.0,,,,0.0020512340100443303,0.0014864473116834374,0.0034175189211964607,6.733022746630013e-05,0.0001,0.0,0.0001,0.0001,0.01090498,0.0023084104,0.0141910985,0.007909198000000001,0.0,0.0,0.0,0.0,,,,
93,428.0,0.0,2740.0,2740.0,24.0,2740.0,0.9984592000000508,0.0,0.0,0.0,,,,0.002700947312405333,0.0018079703321608746,0.006119177211076021,0.00036816071951761836,0.0001,0.0,0.0001,0.0001,0.01585634,0.0038997512,0.022558507000000002,0.0111704655,0.0,0.0,0.0,0.0,,,,
94,434.0,0.0,2764.0,2764.0,24.0,2764.0,0.9984376000000514,0.0,0.0,0.0,,,,0.0026165944727836177,0.0015475069414850279,0.0049298531375825405,0.0001446700480300933,0.0001,0.0,0.0001,0.0001,0.012998187,0.004314184699999999,0.019318294,0.008037691,0.0,0.0,0.0,0.0,,,,
95,447.0,0.0,2816.0,2816.0,52.0,2816.0,0.9983908000000531,1.0,1.0,0.0,,,,0.0027262459323257925,0.002158055453476769,0.007448923774063587,7.173923950176686e-05,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.014706071499999999,0.010119816,0.040678658,0.007473448000000001,0.5148012122030814,0.42792094166684,1.0,0.0,,,,
96,453.0,0.0,2840.0,2840.0,24.0,2840.0,0.9983692000000536,0.0,0.0,0.0,,,,0.0010144834232050923,0.0007419946398112522,0.0018000082345679402,0.00024922797456383705,0.0001,0.0,0.0001,0.0001,0.015205479,0.003940893,0.019745374,0.01024577,0.0,0.0,0.0,0.0,,,,
97,459.0,0.0,2864.0,2864.0,24.0,2864.0,0.9983476000000544,0.0,0.0,0.0,,,,0.0012507568559764575,0.0012495566500681364,0.003512397408485413,0.00010551439481787384,0.0001,0.0,0.0001,0.0001,0.011327906499999998,0.0030269423,0.017061788999999997,0.007931549,0.0,0.0,0.0,0.0,,,,
98,465.0,0.0,2888.0,2888.0,24.0,2888.0,0.9983260000000552,0.0,0.0,0.0,,,,0.001713571349682752,0.0009458471402071217,0.003334169276058674,5.830683221574873e-05,0.0001,0.0,0.0001,0.0001,0.008866222,0.0026068832,0.01448898,0.006846305,0.0,0.0,0.0,0.0,,,,
99,471.0,0.0,2912.0,2912.0,24.0,2912.0,0.9983044000000558,0.0,0.0,0.0,,,,0.0015165791670976132,0.00121160297612805,0.0035556447692215447,3.666558041004464e-05,0.0001,0.0,0.0001,0.0001,0.00901683,0.004124248400000001,0.016513065,0.0040323827,0.0,0.0,0.0,0.0,,,,
100,477.0,0.0,2936.0,2936.0,24.0,2936.0,0.9982828000000564,0.0,0.0,0.0,,,,0.003448585922039153,0.0019626938963928932,0.005917819682508707,5.326571772457101e-05,0.0001,0.0,0.0001,0.0001,0.019503715,0.007508629,0.028762592000000003,0.0050998568,0.0,0.0,0.0,0.0,,,,
101,483.0,0.0,2960.0,2960.0,24.0,2960.0,0.9982612000000572,0.0,0.0,0.0,,,,0.0016400494156793381,0.0007263403236001567,0.0020410269498825073,3.108932287432253e-05,0.0001,0.0,0.0001,0.0001,0.009557035,0.0034144967999999998,0.013242614,0.0027006764,0.0,0.0,0.0,0.0,,,,
102,489.0,0.0,2984.0,2984.0,24.0,2984.0,0.998239600000058,0.0,0.0,0.0,,,,0.003292723762569949,0.0026960151708248863,0.007063336670398712,0.0003844421007670462,0.0001,0.0,0.0001,0.0001,0.01985144,0.0053992537,0.026731322999999998,0.014209366000000001,0.0,0.0,0.0,0.0,,,,
103,509.0,0.0,3065.0,3065.0,81.0,3065.0,0.9981667000000604,2.0,2.0,0.0,,,,0.0025840065547527045,0.0020097160045823067,0.00851447694003582,8.010431338334456e-05,0.0001,0.0,0.0001,0.0001,0.014586378999999998,0.005538704,0.036354527000000005,0.008224585,0.7939697399851603,0.5537100500424229,1.6757290490602832,0.0,,,,
